"תחנה","תאריך ושעה (שעון קיץ)","לחות יחסית (%)","כיוון הרוח (מעלות)","מהירות רוח (מטר לשניה)"
"ירושלים, מרכז","20/06/2022 15:50","46","307","4.4"
"ירושלים, מרכז","20/06/2022 16:00","46","305","4.4"
"ירושלים, מרכז","20/06/2022 16:10","47","295","3.4"
"ירושלים, מרכז","20/06/2022 16:20","47","296","4.1"
"ירושלים, מרכז","20/06/2022 16:30","48","280","3.9"
"ירושלים, מרכז","20/06/2022 16:40","48","277","4.7"
"ירושלים, מרכז","20/06/2022 16:50","49","294","4.7"
"ירושלים, מרכז","20/06/2022 17:00","50","289","5.1"
"ירושלים, מרכז","20/06/2022 17:10","51","302","4.5"
"ירושלים, מרכז","20/06/2022 17:20","51","281","4.6"
"ירושלים, מרכז","20/06/2022 17:30","51","302","4"
"ירושלים, מרכז","20/06/2022 17:40","51","302","4.7"
"ירושלים, מרכז","20/06/2022 17:50","50","284","4.2"
"ירושלים, מרכז","20/06/2022 18:00","51","289","4"
"ירושלים, מרכז","20/06/2022 18:10","52","290","3.9"
"ירושלים, מרכז","20/06/2022 18:20","54","313","4.5"
"ירושלים, מרכז","20/06/2022 18:30","54","295","4.2"
"ירושלים, מרכז","20/06/2022 18:40","56","296","3.8"
"ירושלים, מרכז","20/06/2022 18:50","58","280","5.7"
"ירושלים, מרכז","20/06/2022 19:00","60","284","5.3"
"ירושלים, מרכז","20/06/2022 19:10","62","288","6.3"
"ירושלים, מרכז","20/06/2022 19:20","65","285","6.3"
"ירושלים, מרכז","20/06/2022 19:30","68","288","6.8"
"ירושלים, מרכז","20/06/2022 19:40","69","287","6.2"
"ירושלים, מרכז","20/06/2022 19:50","70","284","6.5"
"ירושלים, מרכז","20/06/2022 20:00","72","285","6.1"
"ירושלים, מרכז","20/06/2022 20:10","73","286","6.1"
"ירושלים, מרכז","20/06/2022 20:20","74","285","5.8"
"ירושלים, מרכז","20/06/2022 20:30","75","285","5.6"
"ירושלים, מרכז","20/06/2022 20:40","76","278","5.3"
"ירושלים, מרכז","20/06/2022 20:50","77","279","5"
"ירושלים, מרכז","20/06/2022 21:00","78","287","5.2"
"ירושלים, מרכז","20/06/2022 21:10","79","286","4.4"
"ירושלים, מרכז","20/06/2022 21:20","79","285","4.4"
"ירושלים, מרכז","20/06/2022 21:30","80","281","4.6"
"ירושלים, מרכז","20/06/2022 21:40","81","287","4.5"
"ירושלים, מרכז","20/06/2022 21:50","82","289","4.8"
"ירושלים, מרכז","20/06/2022 22:00","83","284","4.5"
"ירושלים, מרכז","20/06/2022 22:10","85","279","4.9"
"ירושלים, מרכז","20/06/2022 22:20","86","273","4.6"
"ירושלים, מרכז","20/06/2022 22:30","87","273","4.8"
"ירושלים, מרכז","20/06/2022 22:40","87","284","5.1"
"ירושלים, מרכז","20/06/2022 22:50","86","289","5.7"
"ירושלים, מרכז","20/06/2022 23:00","86","280","6.9"
"ירושלים, מרכז","20/06/2022 23:10","86","277","7.3"
"ירושלים, מרכז","20/06/2022 23:20","86","282","6.2"
"ירושלים, מרכז","20/06/2022 23:30","86","278","6.4"
"ירושלים, מרכז","20/06/2022 23:40","86","279","6.6"
"ירושלים, מרכז","20/06/2022 23:50","85","278","7.6"
"ירושלים, מרכז","21/06/2022 00:00","85","282","7.7"
"ירושלים, מרכז","21/06/2022 00:10","85","282","7.3"
"ירושלים, מרכז","21/06/2022 00:20","86","280","7.5"
"ירושלים, מרכז","21/06/2022 00:30","87","278","7.1"
"ירושלים, מרכז","21/06/2022 00:40","87","278","7.5"
"ירושלים, מרכז","21/06/2022 00:50","87","278","6.3"
"ירושלים, מרכז","21/06/2022 01:00","87","274","5.5"
"ירושלים, מרכז","21/06/2022 01:10","87","275","5.8"
"ירושלים, מרכז","21/06/2022 01:20","87","272","5.6"
"ירושלים, מרכז","21/06/2022 01:30","87","274","7.1"
"ירושלים, מרכז","21/06/2022 01:40","86","272","6.3"
"ירושלים, מרכז","21/06/2022 01:50","86","273","6.3"
"ירושלים, מרכז","21/06/2022 02:00","86","273","6.7"
"ירושלים, מרכז","21/06/2022 02:10","85","278","7.1"
"ירושלים, מרכז","21/06/2022 02:20","85","277","6.7"
"ירושלים, מרכז","21/06/2022 02:30","85","280","6.5"
"ירושלים, מרכז","21/06/2022 02:40","84","279","7"
"ירושלים, מרכז","21/06/2022 02:50","84","278","6.8"
"ירושלים, מרכז","21/06/2022 03:00","84","279","6.9"
"ירושלים, מרכז","21/06/2022 03:10","84","279","6.8"
"ירושלים, מרכז","21/06/2022 03:20","83","281","7.2"
"ירושלים, מרכז","21/06/2022 03:30","83","278","6.4"
"ירושלים, מרכז","21/06/2022 03:40","83","275","5.2"
"ירושלים, מרכז","21/06/2022 03:50","83","276","5.9"
"ירושלים, מרכז","21/06/2022 04:00","83","273","4.1"
"ירושלים, מרכז","21/06/2022 04:10","83","273","4.9"
"ירושלים, מרכז","21/06/2022 04:20","82","277","4.8"
"ירושלים, מרכז","21/06/2022 04:30","82","274","5.1"
"ירושלים, מרכז","21/06/2022 04:40","82","273","4.9"
"ירושלים, מרכז","21/06/2022 04:50","82","273","4.5"
"ירושלים, מרכז","21/06/2022 05:00","82","273","4.6"
"ירושלים, מרכז","21/06/2022 05:10","83","275","3.8"
"ירושלים, מרכז","21/06/2022 05:20","85","272","4.1"
"ירושלים, מרכז","21/06/2022 05:30","86","265","3.8"
"ירושלים, מרכז","21/06/2022 05:40","87","270","3.9"
"ירושלים, מרכז","21/06/2022 05:50","87","274","4"
"ירושלים, מרכז","21/06/2022 06:00","86","272","3.9"
"ירושלים, מרכז","21/06/2022 06:10","85","272","3.5"
"ירושלים, מרכז","21/06/2022 06:20","84","270","3.5"
"ירושלים, מרכז","21/06/2022 06:30","84","274","3.8"
"ירושלים, מרכז","21/06/2022 06:40","83","277","4.5"
"ירושלים, מרכז","21/06/2022 06:50","82","284","3.9"
"ירושלים, מרכז","21/06/2022 07:00","82","281","4.1"
"ירושלים, מרכז","21/06/2022 07:10","82","279","4.1"
"ירושלים, מרכז","21/06/2022 07:20","81","281","3.8"
"ירושלים, מרכז","21/06/2022 07:30","80","290","3.7"
"ירושלים, מרכז","21/06/2022 07:40","79","284","2.9"
"ירושלים, מרכז","21/06/2022 07:50","77","292","3.7"
"ירושלים, מרכז","21/06/2022 08:00","77","292","4.7"
"ירושלים, מרכז","21/06/2022 08:10","77","291","4.7"
"ירושלים, מרכז","21/06/2022 08:20","76","288","4.4"
"ירושלים, מרכז","21/06/2022 08:30","73","291","3.4"
"ירושלים, מרכז","21/06/2022 08:40","71","291","4.4"
"ירושלים, מרכז","21/06/2022 08:50","71","272","3.7"
"ירושלים, מרכז","21/06/2022 09:00","70","277","4"
"ירושלים, מרכז","21/06/2022 09:10","68","294","4.5"
"ירושלים, מרכז","21/06/2022 09:20","68","274","3.8"
"ירושלים, מרכז","21/06/2022 09:30","66","289","4.1"
"ירושלים, מרכז","21/06/2022 09:40","66","257","3.4"
"ירושלים, מרכז","21/06/2022 09:50","64","280","3.5"
"ירושלים, מרכז","21/06/2022 10:00","64","271","3"
"ירושלים, מרכז","21/06/2022 10:10","60","284","3.3"
"ירושלים, מרכז","21/06/2022 10:20","60","284","3.5"
"ירושלים, מרכז","21/06/2022 10:30","60","279","4"
"ירושלים, מרכז","21/06/2022 10:40","57","291","4.2"
"ירושלים, מרכז","21/06/2022 10:50","55","282","4.1"
"ירושלים, מרכז","21/06/2022 11:00","56","279","4.8"
"ירושלים, מרכז","21/06/2022 11:10","55","289","4.9"
"ירושלים, מרכז","21/06/2022 11:20","55","290","4.8"
"ירושלים, מרכז","21/06/2022 11:30","52","295","4.8"
"ירושלים, מרכז","21/06/2022 11:40","53","291","5.4"
"ירושלים, מרכז","21/06/2022 11:50","53","288","5.3"
"ירושלים, מרכז","21/06/2022 12:00","53","287","4.9"
"ירושלים, מרכז","21/06/2022 12:10","52","298","5.8"
"ירושלים, מרכז","21/06/2022 12:20","51","274","5.3"
"ירושלים, מרכז","21/06/2022 12:30","49","295","4.8"
"ירושלים, מרכז","21/06/2022 12:40","49","286","5"
"ירושלים, מרכז","21/06/2022 12:50","51","276","5.6"
"ירושלים, מרכז","21/06/2022 13:00","53","291","6.3"
"ירושלים, מרכז","21/06/2022 13:10","55","292","5.4"
"ירושלים, מרכז","21/06/2022 13:20","53","288","4.5"
"ירושלים, מרכז","21/06/2022 13:30","51","278","4.2"
"ירושלים, מרכז","21/06/2022 13:40","53","283","5.5"
"ירושלים, מרכז","21/06/2022 13:50","53","294","5.1"
"ירושלים, מרכז","21/06/2022 14:00","53","293","6.2"
"ירושלים, מרכז","21/06/2022 14:10","54","291","5.5"
"ירושלים, מרכז","21/06/2022 14:20","54","287","5.8"
"ירושלים, מרכז","21/06/2022 14:30","53","291","6.3"
"ירושלים, מרכז","21/06/2022 14:40","54","290","5.7"
"ירושלים, מרכז","21/06/2022 14:50","54","283","5.8"
"ירושלים, מרכז","21/06/2022 15:00","54","279","5.5"
"ירושלים, מרכז","21/06/2022 15:10","55","277","5.2"
"ירושלים, מרכז","21/06/2022 15:20","54","291","6"
"ירושלים, מרכז","21/06/2022 15:30","56","274","5.3"
"ירושלים, מרכז","21/06/2022 15:40","57","280","5.1"
"ירושלים, מרכז","21/06/2022 15:50","56","277","5.4"
"ירושלים, מרכז","21/06/2022 16:00","57","271","5.1"
"ירושלים, מרכז","21/06/2022 16:10","58","266","4.6"
"ירושלים, מרכז","21/06/2022 16:20","58","270","6.4"
"ירושלים, מרכז","21/06/2022 16:30","58","287","5.7"
"ירושלים, מרכז","21/06/2022 16:40","59","274","5.5"
"ירושלים, מרכז","21/06/2022 16:50","60","289","6.4"
"ירושלים, מרכז","21/06/2022 17:00","59","290","6.1"
"ירושלים, מרכז","21/06/2022 17:10","59","284","6.2"
"ירושלים, מרכז","21/06/2022 17:20","63","292","6.8"
"ירושלים, מרכז","21/06/2022 17:30","64","292","6.8"
"ירושלים, מרכז","21/06/2022 17:40","65","288","7.6"
"ירושלים, מרכז","21/06/2022 17:50","68","290","7.5"
"ירושלים, מרכז","21/06/2022 18:00","66","294","6.6"
"ירושלים, מרכז","21/06/2022 18:10","69","284","6.3"
"ירושלים, מרכז","21/06/2022 18:20","69","283","5.9"
"ירושלים, מרכז","21/06/2022 18:30","69","287","6"
"ירושלים, מרכז","21/06/2022 18:40","71","283","6.6"
"ירושלים, מרכז","21/06/2022 18:50","71","294","6.7"
"ירושלים, מרכז","21/06/2022 19:00","70","293","6.4"
"ירושלים, מרכז","21/06/2022 19:10","73","281","5.6"
"ירושלים, מרכז","21/06/2022 19:20","73","285","5.9"
"ירושלים, מרכז","21/06/2022 19:30","72","287","6.5"
"ירושלים, מרכז","21/06/2022 19:40","74","279","6.8"
"ירושלים, מרכז","21/06/2022 19:50","76","285","5"
"ירושלים, מרכז","21/06/2022 20:00","76","288","5.9"
"ירושלים, מרכז","21/06/2022 20:10","78","284","5"
"ירושלים, מרכז","21/06/2022 20:20","79","274","5.2"
"ירושלים, מרכז","21/06/2022 20:30","80","276","5.3"
"ירושלים, מרכז","21/06/2022 20:40","80","275","5.3"
"ירושלים, מרכז","21/06/2022 20:50","80","277","5.7"
"ירושלים, מרכז","21/06/2022 21:00","81","279","5.5"
"ירושלים, מרכז","21/06/2022 21:10","81","277","3.7"
"ירושלים, מרכז","21/06/2022 21:20","81","272","4.4"
"ירושלים, מרכז","21/06/2022 21:30","81","274","4.3"
"ירושלים, מרכז","21/06/2022 21:40","82","272","5.1"
"ירושלים, מרכז","21/06/2022 21:50","83","271","4.2"
"ירושלים, מרכז","21/06/2022 22:00","82","275","3.4"
"ירושלים, מרכז","21/06/2022 22:10","82","274","4.8"
"ירושלים, מרכז","21/06/2022 22:20","83","275","4.5"
"ירושלים, מרכז","21/06/2022 22:30","81","284","4"
"ירושלים, מרכז","21/06/2022 22:40","82","273","4.7"
"ירושלים, מרכז","21/06/2022 22:50","83","272","3.5"
"ירושלים, מרכז","21/06/2022 23:00","82","275","3.8"
"ירושלים, מרכז","21/06/2022 23:10","83","261","3.8"
"ירושלים, מרכז","21/06/2022 23:20","83","270","3.5"
"ירושלים, מרכז","21/06/2022 23:30","84","269","4.1"
"ירושלים, מרכז","21/06/2022 23:40","84","274","4"
"ירושלים, מרכז","21/06/2022 23:50","85","266","3.6"
"ירושלים, מרכז","22/06/2022 00:00","85","265","3.9"
"ירושלים, מרכז","22/06/2022 00:10","85","273","3.8"
"ירושלים, מרכז","22/06/2022 00:20","85","266","3.6"
"ירושלים, מרכז","22/06/2022 00:30","84","274","4.2"
"ירושלים, מרכז","22/06/2022 00:40","85","275","5.1"
"ירושלים, מרכז","22/06/2022 00:50","86","273","4.4"
"ירושלים, מרכז","22/06/2022 01:00","86","275","4.3"
"ירושלים, מרכז","22/06/2022 01:10","85","270","3.5"
"ירושלים, מרכז","22/06/2022 01:20","85","269","4.2"
"ירושלים, מרכז","22/06/2022 01:30","85","268","4.6"
"ירושלים, מרכז","22/06/2022 01:40","86","276","5.2"
"ירושלים, מרכז","22/06/2022 01:50","86","267","3.6"
"ירושלים, מרכז","22/06/2022 02:00","86","269","4.1"
"ירושלים, מרכז","22/06/2022 02:10","86","272","4.1"
"ירושלים, מרכז","22/06/2022 02:20","87","275","4.2"
"ירושלים, מרכז","22/06/2022 02:30","87","275","4.8"
"ירושלים, מרכז","22/06/2022 02:40","86","273","4.2"
"ירושלים, מרכז","22/06/2022 02:50","86","272","4"
"ירושלים, מרכז","22/06/2022 03:00","86","275","4.2"
"ירושלים, מרכז","22/06/2022 03:10","87","274","4.3"
"ירושלים, מרכז","22/06/2022 03:20","87","273","5.4"
"ירושלים, מרכז","22/06/2022 03:30","87","265","3.8"
"ירושלים, מרכז","22/06/2022 03:40","87","266","3.8"
"ירושלים, מרכז","22/06/2022 03:50","87","263","3.5"
"ירושלים, מרכז","22/06/2022 04:00","87","266","3.4"
"ירושלים, מרכז","22/06/2022 04:10","87","264","3.5"
"ירושלים, מרכז","22/06/2022 04:20","87","274","4.1"
"ירושלים, מרכז","22/06/2022 04:30","87","273","4.4"
"ירושלים, מרכז","22/06/2022 04:40","87","265","3.2"
"ירושלים, מרכז","22/06/2022 04:50","87","268","3.8"
"ירושלים, מרכז","22/06/2022 05:00","87","272","3.8"
"ירושלים, מרכז","22/06/2022 05:10","87","266","3.4"
"ירושלים, מרכז","22/06/2022 05:20","86","264","3.1"
"ירושלים, מרכז","22/06/2022 05:30","86","266","3.1"
"ירושלים, מרכז","22/06/2022 05:40","87","272","3.8"
"ירושלים, מרכז","22/06/2022 05:50","87","262","2.9"
"ירושלים, מרכז","22/06/2022 06:00","87","260","2.6"
"ירושלים, מרכז","22/06/2022 06:10","88","270","2.9"
"ירושלים, מרכז","22/06/2022 06:20","88","265","3.3"
"ירושלים, מרכז","22/06/2022 06:30","88","264","3.3"
"ירושלים, מרכז","22/06/2022 06:40","88","260","2.8"
"ירושלים, מרכז","22/06/2022 06:50","88","259","2.9"
"ירושלים, מרכז","22/06/2022 07:00","88","262","2.1"
"ירושלים, מרכז","22/06/2022 07:10","87","271","2.8"
"ירושלים, מרכז","22/06/2022 07:20","87","255","2.6"
"ירושלים, מרכז","22/06/2022 07:30","86","261","2.3"
"ירושלים, מרכז","22/06/2022 07:40","86","245","2.4"
"ירושלים, מרכז","22/06/2022 07:50","85","259","2.9"
"ירושלים, מרכז","22/06/2022 08:00","84","260","3.4"
"ירושלים, מרכז","22/06/2022 08:10","83","270","2.2"
"ירושלים, מרכז","22/06/2022 08:20","82","261","2.7"
"ירושלים, מרכז","22/06/2022 08:30","82","256","2.7"
"ירושלים, מרכז","22/06/2022 08:40","80","259","2.8"
"ירושלים, מרכז","22/06/2022 08:50","78","264","2.9"
"ירושלים, מרכז","22/06/2022 09:00","77","256","3.7"
"ירושלים, מרכז","22/06/2022 09:10","78","263","3.1"
"ירושלים, מרכז","22/06/2022 09:20","74","260","2.9"
"ירושלים, מרכז","22/06/2022 09:30","73","256","2.9"
"ירושלים, מרכז","22/06/2022 09:40","71","252","3"
"ירושלים, מרכז","22/06/2022 09:50","71","259","3.2"
"ירושלים, מרכז","22/06/2022 10:00","70","275","3.6"
"ירושלים, מרכז","22/06/2022 10:10","67","268","3.1"
"ירושלים, מרכז","22/06/2022 10:20","67","252","3.6"
"ירושלים, מרכז","22/06/2022 10:30","66","267","3.4"
"ירושלים, מרכז","22/06/2022 10:40","64","252","4"
"ירושלים, מרכז","22/06/2022 10:50","66","245","2.6"
"ירושלים, מרכז","22/06/2022 11:00","63","257","3"
"ירושלים, מרכז","22/06/2022 11:10","63","261","3.7"
"ירושלים, מרכז","22/06/2022 11:20","63","261","4.7"
"ירושלים, מרכז","22/06/2022 11:30","64","258","3.9"
"ירושלים, מרכז","22/06/2022 11:40","60","270","4.6"
"ירושלים, מרכז","22/06/2022 11:50","61","269","5.7"
"ירושלים, מרכז","22/06/2022 12:00","62","272","5.1"
"ירושלים, מרכז","22/06/2022 12:10","61","278","6.8"
"ירושלים, מרכז","22/06/2022 12:20","61","267","5.1"
"ירושלים, מרכז","22/06/2022 12:30","60","263","5.1"
"ירושלים, מרכז","22/06/2022 12:40","60","269","5.1"
"ירושלים, מרכז","22/06/2022 12:50","60","274","4.7"
"ירושלים, מרכז","22/06/2022 13:00","59","264","4.1"
"ירושלים, מרכז","22/06/2022 13:10","59","254","4.5"
"ירושלים, מרכז","22/06/2022 13:20","56","280","4.6"
"ירושלים, מרכז","22/06/2022 13:30","56","269","4.7"
"ירושלים, מרכז","22/06/2022 13:40","57","272","4.6"
"ירושלים, מרכז","22/06/2022 13:50","57","282","4.3"
"ירושלים, מרכז","22/06/2022 14:00","56","293","4.9"
"ירושלים, מרכז","22/06/2022 14:10","58","277","5.7"
"ירושלים, מרכז","22/06/2022 14:20","56","272","4.7"
"ירושלים, מרכז","22/06/2022 14:30","56","283","5.5"
"ירושלים, מרכז","22/06/2022 14:40","55","288","4.8"
"ירושלים, מרכז","22/06/2022 14:50","56","281","5.3"
"ירושלים, מרכז","22/06/2022 15:00","57","283","6"
"ירושלים, מרכז","22/06/2022 15:10","56","269","5.1"
"ירושלים, מרכז","22/06/2022 15:20","55","272","5.1"
"ירושלים, מרכז","22/06/2022 15:30","54","272","5.2"
"ירושלים, מרכז","22/06/2022 15:40","53","294","4.1"
"ירושלים, מרכז","22/06/2022 15:50","54","292","5.4"
"ירושלים, מרכז","22/06/2022 16:00","54","289","5.6"
"ירושלים, מרכז","22/06/2022 16:10","56","287","5.4"
"ירושלים, מרכז","22/06/2022 16:20","56","278","4.5"
"ירושלים, מרכז","22/06/2022 16:30","57","288","5.6"
"ירושלים, מרכז","22/06/2022 16:40","58","287","5.8"
"ירושלים, מרכז","22/06/2022 16:50","60","282","6.1"
"ירושלים, מרכז","22/06/2022 17:00","58","295","4.1"
"ירושלים, מרכז","22/06/2022 17:10","57","292","4.6"
"ירושלים, מרכז","22/06/2022 17:20","58","291","5.9"
"ירושלים, מרכז","22/06/2022 17:30","58","283","4.8"
"ירושלים, מרכז","22/06/2022 17:40","61","279","6"
"ירושלים, מרכז","22/06/2022 17:50","61","287","5.7"
"ירושלים, מרכז","22/06/2022 18:00","61","291","5.8"
"ירושלים, מרכז","22/06/2022 18:10","62","277","6.5"
"ירושלים, מרכז","22/06/2022 18:20","64","282","7.6"
"ירושלים, מרכז","22/06/2022 18:30","68","276","6.8"
"ירושלים, מרכז","22/06/2022 18:40","68","283","6.8"
"ירושלים, מרכז","22/06/2022 18:50","69","280","4.9"
"ירושלים, מרכז","22/06/2022 19:00","72","279","5.7"
"ירושלים, מרכז","22/06/2022 19:10","73","278","5.2"
"ירושלים, מרכז","22/06/2022 19:20","73","275","4.4"
"ירושלים, מרכז","22/06/2022 19:30","74","272","4.9"
"ירושלים, מרכז","22/06/2022 19:40","75","275","5.4"
"ירושלים, מרכז","22/06/2022 19:50","77","275","6.1"
"ירושלים, מרכז","22/06/2022 20:00","79","281","7.3"
"ירושלים, מרכז","22/06/2022 20:10","80","281","8.2"
"ירושלים, מרכז","22/06/2022 20:20","81","281","7.6"
"ירושלים, מרכז","22/06/2022 20:30","82","280","6.9"
"ירושלים, מרכז","22/06/2022 20:40","83","281","5.9"
"ירושלים, מרכז","22/06/2022 20:50","84","282","4.6"
"ירושלים, מרכז","22/06/2022 21:00","85","279","3.7"
"ירושלים, מרכז","22/06/2022 21:10","86","258","3"
"ירושלים, מרכז","22/06/2022 21:20","86","247","2.8"
"ירושלים, מרכז","22/06/2022 21:30","86","249","3.6"
"ירושלים, מרכז","22/06/2022 21:40","86","254","3.8"
"ירושלים, מרכז","22/06/2022 21:50","86","259","3.4"
"ירושלים, מרכז","22/06/2022 22:00","86","264","3.4"
"ירושלים, מרכז","22/06/2022 22:10","86","260","3.3"
"ירושלים, מרכז","22/06/2022 22:20","87","279","3.5"
"ירושלים, מרכז","22/06/2022 22:30","89","276","3.9"
"ירושלים, מרכז","22/06/2022 22:40","90","270","3.8"
"ירושלים, מרכז","22/06/2022 22:50","90","269","3.5"
"ירושלים, מרכז","22/06/2022 23:00","89","280","3.8"
"ירושלים, מרכז","22/06/2022 23:10","90","279","3.5"
"ירושלים, מרכז","22/06/2022 23:20","91","278","4"
"ירושלים, מרכז","22/06/2022 23:30","91","278","5.2"
"ירושלים, מרכז","22/06/2022 23:40","91","276","4.8"
"ירושלים, מרכז","22/06/2022 23:50","91","274","4.2"
"ירושלים, מרכז","23/06/2022 00:00","90","276","4.4"
"ירושלים, מרכז","23/06/2022 00:10","91","278","4.9"
"ירושלים, מרכז","23/06/2022 00:20","91","271","3.8"
"ירושלים, מרכז","23/06/2022 00:30","91","266","3.8"
"ירושלים, מרכז","23/06/2022 00:40","92","268","3.3"
"ירושלים, מרכז","23/06/2022 00:50","92","271","3.9"
"ירושלים, מרכז","23/06/2022 01:00","92","278","4.3"
"ירושלים, מרכז","23/06/2022 01:10","91","278","5.3"
"ירושלים, מרכז","23/06/2022 01:20","92","278","4.9"
"ירושלים, מרכז","23/06/2022 01:30","92","277","4.4"
"ירושלים, מרכז","23/06/2022 01:40","92","278","4.9"
"ירושלים, מרכז","23/06/2022 01:50","92","278","4.8"
"ירושלים, מרכז","23/06/2022 02:00","92","278","5.4"
"ירושלים, מרכז","23/06/2022 02:10","92","280","4.7"
"ירושלים, מרכז","23/06/2022 02:20","92","281","4.7"
"ירושלים, מרכז","23/06/2022 02:30","91","283","3.8"
"ירושלים, מרכז","23/06/2022 02:40","89","290","3.5"
"ירושלים, מרכז","23/06/2022 02:50","86","288","3.4"
"ירושלים, מרכז","23/06/2022 03:00","84","288","4"
"ירושלים, מרכז","23/06/2022 03:10","78","293","4"
"ירושלים, מרכז","23/06/2022 03:20","75","294","3.6"
"ירושלים, מרכז","23/06/2022 03:30","74","294","3.2"
"ירושלים, מרכז","23/06/2022 03:40","73","294","3"
"ירושלים, מרכז","23/06/2022 03:50","75","291","4"
"ירושלים, מרכז","23/06/2022 04:00","79","295","3.3"
"ירושלים, מרכז","23/06/2022 04:10","84","291","3.9"
"ירושלים, מרכז","23/06/2022 04:20","86","293","4"
"ירושלים, מרכז","23/06/2022 04:30","86","293","3.7"
"ירושלים, מרכז","23/06/2022 04:40","86","287","3.3"
"ירושלים, מרכז","23/06/2022 04:50","86","281","3.8"
"ירושלים, מרכז","23/06/2022 05:00","88","281","3.8"
"ירושלים, מרכז","23/06/2022 05:10","89","285","3.3"
"ירושלים, מרכז","23/06/2022 05:20","90","287","3.8"
"ירושלים, מרכז","23/06/2022 05:30","88","290","3.3"
"ירושלים, מרכז","23/06/2022 05:40","82","295","2.6"
"ירושלים, מרכז","23/06/2022 05:50","77","295","2.6"
"ירושלים, מרכז","23/06/2022 06:00","72","289","2.6"
"ירושלים, מרכז","23/06/2022 06:10","68","289","3.2"
"ירושלים, מרכז","23/06/2022 06:20","65","287","3.3"
"ירושלים, מרכז","23/06/2022 06:30","63","288","3.3"
"ירושלים, מרכז","23/06/2022 06:40","60","286","3.2"
"ירושלים, מרכז","23/06/2022 06:50","57","291","2.7"
"ירושלים, מרכז","23/06/2022 07:00","55","292","2.6"
"ירושלים, מרכז","23/06/2022 07:10","51","301","2.3"
"ירושלים, מרכז","23/06/2022 07:20","48","304","2.2"
"ירושלים, מרכז","23/06/2022 07:30","46","303","2.4"
"ירושלים, מרכז","23/06/2022 07:40","46","308","2.6"
"ירושלים, מרכז","23/06/2022 07:50","46","315","2.6"
"ירושלים, מרכז","23/06/2022 08:00","46","317","2.4"
"ירושלים, מרכז","23/06/2022 08:10","46","319","1.6"
"ירושלים, מרכז","23/06/2022 08:20","46","331","2.5"
"ירושלים, מרכז","23/06/2022 08:30","47","337","2.3"
"ירושלים, מרכז","23/06/2022 08:40","46","321","2.9"
"ירושלים, מרכז","23/06/2022 08:50","46","335","2.6"
"ירושלים, מרכז","23/06/2022 09:00","45","325","3.1"
"ירושלים, מרכז","23/06/2022 09:10","44","335","2.9"
"ירושלים, מרכז","23/06/2022 09:20","44","336","3.3"
"ירושלים, מרכז","23/06/2022 09:30","43","336","4"
"ירושלים, מרכז","23/06/2022 09:40","43","337","3.4"
"ירושלים, מרכז","23/06/2022 09:50","44","331","3.2"
"ירושלים, מרכז","23/06/2022 10:00","45","319","3"
"ירושלים, מרכז","23/06/2022 10:10","44","305","2.3"
"ירושלים, מרכז","23/06/2022 10:20","45","329","3.1"
"ירושלים, מרכז","23/06/2022 10:30","45","333","2.8"
"ירושלים, מרכז","23/06/2022 10:40","44","321","2.4"
"ירושלים, מרכז","23/06/2022 10:50","44","328","2.4"
"ירושלים, מרכז","23/06/2022 11:00","44","310","2.4"
"ירושלים, מרכז","23/06/2022 11:10","44","341","2.2"
"ירושלים, מרכז","23/06/2022 11:20","44","329","2.8"
"ירושלים, מרכז","23/06/2022 11:30","44","330","2.6"
"ירושלים, מרכז","23/06/2022 11:40","44","331","2.9"
"ירושלים, מרכז","23/06/2022 11:50","44","11","2.7"
"ירושלים, מרכז","23/06/2022 12:00","43","351","3.3"
"ירושלים, מרכז","23/06/2022 12:10","42","317","2"
"ירושלים, מרכז","23/06/2022 12:20","42","288","2.5"
"ירושלים, מרכז","23/06/2022 12:30","40","294","1.2"
"ירושלים, מרכז","23/06/2022 12:40","39","55","1.2"
"ירושלים, מרכז","23/06/2022 12:50","38","243","1.9"
"ירושלים, מרכז","23/06/2022 13:00","38","322","2.9"
"ירושלים, מרכז","23/06/2022 13:10","39","40","1.6"
"ירושלים, מרכז","23/06/2022 13:20","37","7","1.8"
"ירושלים, מרכז","23/06/2022 13:30","35","357","1"
"ירושלים, מרכז","23/06/2022 13:40","34","11","1.9"
"ירושלים, מרכז","23/06/2022 13:50","36","331","1.8"
"ירושלים, מרכז","23/06/2022 14:00","36","343","3"
"ירושלים, מרכז","23/06/2022 14:10","36","295","2.9"
"ירושלים, מרכז","23/06/2022 14:20","36","359","2.3"
"ירושלים, מרכז","23/06/2022 14:30","36","324","2.5"
"ירושלים, מרכז","23/06/2022 14:40","39","309","2.6"
"ירושלים, מרכז","23/06/2022 14:50","44","281","4.3"
"ירושלים, מרכז","23/06/2022 15:00","46","304","3.7"
"ירושלים, מרכז","23/06/2022 15:10","45","315","3.3"
"ירושלים, מרכז","23/06/2022 15:20","47","312","4"
"ירושלים, מרכז","23/06/2022 15:30","48","301","3.9"
"ירושלים, מרכז","23/06/2022 15:40","46","292","3.5"
"ירושלים, מרכז","23/06/2022 15:50","47","314","4.4"
"ירושלים, מרכז","23/06/2022 16:00","47","307","4.8"
"ירושלים, מרכז","23/06/2022 16:10","46","311","5.2"
"ירושלים, מרכז","23/06/2022 16:20","46","289","3.8"
"ירושלים, מרכז","23/06/2022 16:30","47","293","4.8"
