station,timestamp,rh,wd,ws
"תל-אביב, חוף",11/08/2018 02:20,79,243,2.1
"תל-אביב, חוף",11/08/2018 02:30,78,241,2.3
"תל-אביב, חוף",11/08/2018 02:40,78,234,1.9
"תל-אביב, חוף",11/08/2018 02:50,79,214,1.1
"תל-אביב, חוף",11/08/2018 03:00,80,181,1
"תל-אביב, חוף",11/08/2018 03:10,81,190,1.8
"תל-אביב, חוף",11/08/2018 03:20,82,173,1.2
"תל-אביב, חוף",11/08/2018 03:30,82,163,1.5
"תל-אביב, חוף",11/08/2018 03:40,83,148,1.4
"תל-אביב, חוף",11/08/2018 03:50,83,146,1.7
"תל-אביב, חוף",11/08/2018 04:00,84,144,1.4
"תל-אביב, חוף",11/08/2018 04:10,84,145,1.5
"תל-אביב, חוף",11/08/2018 04:20,84,122,1.3
"תל-אביב, חוף",11/08/2018 04:30,84,118,1.8
"תל-אביב, חוף",11/08/2018 04:40,84,121,1.9
"תל-אביב, חוף",11/08/2018 04:50,83,119,2.1
"תל-אביב, חוף",11/08/2018 05:00,82,122,2.3
"תל-אביב, חוף",11/08/2018 05:10,82,120,2
"תל-אביב, חוף",11/08/2018 05:20,82,122,2.3
"תל-אביב, חוף",11/08/2018 05:30,82,119,2.1
"תל-אביב, חוף",11/08/2018 05:40,82,121,2.7
"תל-אביב, חוף",11/08/2018 05:50,82,122,2.8
"תל-אביב, חוף",11/08/2018 06:00,82,123,2.7
"תל-אביב, חוף",11/08/2018 06:10,83,121,2.4
"תל-אביב, חוף",11/08/2018 06:20,82,120,2.5
"תל-אביב, חוף",11/08/2018 06:30,82,121,2.3
"תל-אביב, חוף",11/08/2018 06:40,82,121,2.4
"תל-אביב, חוף",11/08/2018 06:50,82,120,2.5
"תל-אביב, חוף",11/08/2018 07:00,81,120,2.3
"תל-אביב, חוף",11/08/2018 07:10,80,122,2.2
"תל-אביב, חוף",11/08/2018 07:20,79,117,2.2
"תל-אביב, חוף",11/08/2018 07:30,79,118,2.2
"תל-אביב, חוף",11/08/2018 07:40,79,113,2.3
"תל-אביב, חוף",11/08/2018 07:50,78,116,2.1
"תל-אביב, חוף",11/08/2018 08:00,77,132,1.8
"תל-אביב, חוף",11/08/2018 08:10,78,141,1.7
"תל-אביב, חוף",11/08/2018 08:20,78,162,1.6
"תל-אביב, חוף",11/08/2018 08:30,77,158,1.7
"תל-אביב, חוף",11/08/2018 08:40,76,195,1.4
"תל-אביב, חוף",11/08/2018 08:50,76,246,1.9
"תל-אביב, חוף",11/08/2018 09:00,75,232,2.3
"תל-אביב, חוף",11/08/2018 09:10,74,236,2.4
"תל-אביב, חוף",11/08/2018 09:20,74,237,2.4
"תל-אביב, חוף",11/08/2018 09:30,74,248,3
"תל-אביב, חוף",11/08/2018 09:40,73,239,3.3
"תל-אביב, חוף",11/08/2018 09:50,74,240,3.1
"תל-אביב, חוף",11/08/2018 10:00,74,237,3.5
"תל-אביב, חוף",11/08/2018 10:10,74,242,3.5
"תל-אביב, חוף",11/08/2018 10:20,74,247,3.3
"תל-אביב, חוף",11/08/2018 10:30,74,253,3.3
"תל-אביב, חוף",11/08/2018 10:40,74,257,3.3
"תל-אביב, חוף",11/08/2018 10:50,74,257,3
"תל-אביב, חוף",11/08/2018 11:00,73,256,3.2
"תל-אביב, חוף",11/08/2018 11:10,73,253,3.4
"תל-אביב, חוף",11/08/2018 11:20,73,253,3.3
"תל-אביב, חוף",11/08/2018 11:30,73,256,3.5
"תל-אביב, חוף",11/08/2018 11:40,72,251,4.2
"תל-אביב, חוף",11/08/2018 11:50,70,255,4.1
"תל-אביב, חוף",11/08/2018 12:00,70,254,4.4
"תל-אביב, חוף",11/08/2018 12:10,70,254,4
"תל-אביב, חוף",11/08/2018 12:20,70,256,4.5
"תל-אביב, חוף",11/08/2018 12:30,69,261,4.6
"תל-אביב, חוף",11/08/2018 12:40,68,259,4.4
"תל-אביב, חוף",11/08/2018 12:50,68,259,4.9
"תל-אביב, חוף",11/08/2018 13:00,67,259,4.7
"תל-אביב, חוף",11/08/2018 13:10,67,258,4.5
"תל-אביב, חוף",11/08/2018 13:20,67,260,4.6
"תל-אביב, חוף",11/08/2018 13:30,68,265,4.4
"תל-אביב, חוף",11/08/2018 13:40,68,259,4.5
"תל-אביב, חוף",11/08/2018 13:50,68,266,4.7
"תל-אביב, חוף",11/08/2018 14:00,70,271,4.7
"תל-אביב, חוף",11/08/2018 14:10,71,277,4.8
"תל-אביב, חוף",11/08/2018 14:20,72,278,5
"תל-אביב, חוף",11/08/2018 14:30,72,288,4.9
"תל-אביב, חוף",11/08/2018 14:40,72,283,5.1
"תל-אביב, חוף",11/08/2018 14:50,73,287,5.1
"תל-אביב, חוף",11/08/2018 15:00,71,298,4.9
"תל-אביב, חוף",11/08/2018 15:10,71,297,4.7
"תל-אביב, חוף",11/08/2018 15:20,71,297,5
"תל-אביב, חוף",11/08/2018 15:30,70,300,5
"תל-אביב, חוף",11/08/2018 15:40,71,297,4.8
"תל-אביב, חוף",11/08/2018 15:50,71,302,4.6
"תל-אביב, חוף",11/08/2018 16:00,70,304,4.3
"תל-אביב, חוף",11/08/2018 16:10,70,306,4.9
"תל-אביב, חוף",11/08/2018 16:20,71,308,5.2
"תל-אביב, חוף",11/08/2018 16:30,72,314,5.1
"תל-אביב, חוף",11/08/2018 16:40,72,313,5.1
"תל-אביב, חוף",11/08/2018 16:50,73,322,5.1
"תל-אביב, חוף",11/08/2018 17:00,73,322,5.2
"תל-אביב, חוף",11/08/2018 17:10,73,318,5.3
"תל-אביב, חוף",11/08/2018 17:20,73,327,5.1
"תל-אביב, חוף",11/08/2018 17:30,73,326,4.8
"תל-אביב, חוף",11/08/2018 17:40,73,326,4.7
"תל-אביב, חוף",11/08/2018 17:50,73,322,4.9
"תל-אביב, חוף",11/08/2018 18:00,73,331,4.9
"תל-אביב, חוף",11/08/2018 18:10,74,331,4.1
"תל-אביב, חוף",11/08/2018 18:20,74,336,3.9
"תל-אביב, חוף",11/08/2018 18:30,75,334,3.7
"תל-אביב, חוף",11/08/2018 18:40,76,333,3.7
"תל-אביב, חוף",11/08/2018 18:50,75,334,3.5
"תל-אביב, חוף",11/08/2018 19:00,75,331,3.4
"תל-אביב, חוף",11/08/2018 19:10,77,345,3
"תל-אביב, חוף",11/08/2018 19:20,77,338,3
"תל-אביב, חוף",11/08/2018 19:30,78,342,2.3
"תל-אביב, חוף",11/08/2018 19:40,78,346,2.5
"תל-אביב, חוף",11/08/2018 19:50,78,329,2.6
"תל-אביב, חוף",11/08/2018 20:00,78,345,2.4
"תל-אביב, חוף",11/08/2018 20:10,78,344,2.3
"תל-אביב, חוף",11/08/2018 20:20,79,350,2.2
"תל-אביב, חוף",11/08/2018 20:30,79,332,2.3
"תל-אביב, חוף",11/08/2018 20:40,79,346,1.9
"תל-אביב, חוף",11/08/2018 20:50,79,348,2.1
"תל-אביב, חוף",11/08/2018 21:00,79,8,2.1
"תל-אביב, חוף",11/08/2018 21:10,79,332,1.7
"תל-אביב, חוף",11/08/2018 21:20,79,349,1.8
"תל-אביב, חוף",11/08/2018 21:30,79,8,1.5
"תל-אביב, חוף",11/08/2018 21:40,79,8,1.3
"תל-אביב, חוף",11/08/2018 21:50,79,4,1.3
"תל-אביב, חוף",11/08/2018 22:00,79,349,1.6
"תל-אביב, חוף",11/08/2018 22:10,79,343,1.3
"תל-אביב, חוף",11/08/2018 22:20,79,350,1.4
"תל-אביב, חוף",11/08/2018 22:30,79,345,0.8
"תל-אביב, חוף",11/08/2018 22:40,79,3,1
"תל-אביב, חוף",11/08/2018 22:50,78,351,0.9
"תל-אביב, חוף",11/08/2018 23:00,79,333,0.9
"תל-אביב, חוף",11/08/2018 23:10,80,314,1.2
"תל-אביב, חוף",11/08/2018 23:20,80,294,1
"תל-אביב, חוף",11/08/2018 23:30,81,268,1
"תל-אביב, חוף",11/08/2018 23:40,81,256,1.1
"תל-אביב, חוף",11/08/2018 23:50,81,268,1.1
"תל-אביב, חוף",12/08/2018 00:00,81,263,1.3
"תל-אביב, חוף",12/08/2018 00:10,81,268,1.3
"תל-אביב, חוף",12/08/2018 00:20,81,269,1.1
"תל-אביב, חוף",12/08/2018 00:30,81,256,1.2
"תל-אביב, חוף",12/08/2018 00:40,81,246,1.3
"תל-אביב, חוף",12/08/2018 00:50,80,249,1.3
"תל-אביב, חוף",12/08/2018 01:00,80,240,1.5
"תל-אביב, חוף",12/08/2018 01:10,80,235,1
"תל-אביב, חוף",12/08/2018 01:20,80,234,1
"תל-אביב, חוף",12/08/2018 01:30,80,229,1.3
"תל-אביב, חוף",12/08/2018 01:40,80,229,1.3
"תל-אביב, חוף",12/08/2018 01:50,80,231,1.2
"תל-אביב, חוף",12/08/2018 02:00,80,226,1.4
"תל-אביב, חוף",12/08/2018 02:10,80,230,1.5
"תל-אביב, חוף",12/08/2018 02:20,80,225,1.2
"תל-אביב, חוף",12/08/2018 02:30,80,202,1.3
"תל-אביב, חוף",12/08/2018 02:40,80,145,1.6
"תל-אביב, חוף",12/08/2018 02:50,80,123,1.3
"תל-אביב, חוף",12/08/2018 03:00,79,121,1.8
"תל-אביב, חוף",12/08/2018 03:10,78,126,2.2
"תל-אביב, חוף",12/08/2018 03:20,79,128,1.8
"תל-אביב, חוף",12/08/2018 03:30,81,144,1.5
"תל-אביב, חוף",12/08/2018 03:40,80,139,1.5
"תל-אביב, חוף",12/08/2018 03:50,80,125,1.4
"תל-אביב, חוף",12/08/2018 04:00,81,139,1.2
"תל-אביב, חוף",12/08/2018 04:10,81,150,1.3
"תל-אביב, חוף",12/08/2018 04:20,81,145,1.3
"תל-אביב, חוף",12/08/2018 04:30,82,144,1.7
"תל-אביב, חוף",12/08/2018 04:40,82,139,1.5
"תל-אביב, חוף",12/08/2018 04:50,82,136,1.4
"תל-אביב, חוף",12/08/2018 05:00,82,139,1.6
"תל-אביב, חוף",12/08/2018 05:10,82,132,2
"תל-אביב, חוף",12/08/2018 05:20,81,122,2.3
"תל-אביב, חוף",12/08/2018 05:30,80,121,2.6
"תל-אביב, חוף",12/08/2018 05:40,79,123,2.2
"תל-אביב, חוף",12/08/2018 05:50,80,121,2.3
"תל-אביב, חוף",12/08/2018 06:00,79,122,2.4
"תל-אביב, חוף",12/08/2018 06:10,79,124,2.2
"תל-אביב, חוף",12/08/2018 06:20,78,122,2.3
"תל-אביב, חוף",12/08/2018 06:30,77,122,2.3
"תל-אביב, חוף",12/08/2018 06:40,76,122,2.5
"תל-אביב, חוף",12/08/2018 06:50,74,124,2.9
"תל-אביב, חוף",12/08/2018 07:00,71,120,2.8
"תל-אביב, חוף",12/08/2018 07:10,69,121,3.2
"תל-אביב, חוף",12/08/2018 07:20,68,118,2.8
"תל-אביב, חוף",12/08/2018 07:30,67,118,2.6
"תל-אביב, חוף",12/08/2018 07:40,67,119,2.8
"תל-אביב, חוף",12/08/2018 07:50,68,143,2.2
"תל-אביב, חוף",12/08/2018 08:00,72,138,2.2
"תל-אביב, חוף",12/08/2018 08:10,75,160,2.1
"תל-אביב, חוף",12/08/2018 08:20,75,146,1.7
"תל-אביב, חוף",12/08/2018 08:30,76,178,2.1
"תל-אביב, חוף",12/08/2018 08:40,77,198,1.9
"תל-אביב, חוף",12/08/2018 08:50,75,224,2.1
"תל-אביב, חוף",12/08/2018 09:00,76,226,2.4
"תל-אביב, חוף",12/08/2018 09:10,77,219,2.8
"תל-אביב, חוף",12/08/2018 09:20,74,239,2.6
"תל-אביב, חוף",12/08/2018 09:30,73,238,2.6
"תל-אביב, חוף",12/08/2018 09:40,73,248,2.5
"תל-אביב, חוף",12/08/2018 09:50,74,246,3.2
"תל-אביב, חוף",12/08/2018 10:00,73,251,3
"תל-אביב, חוף",12/08/2018 10:10,73,249,3
"תל-אביב, חוף",12/08/2018 10:20,72,258,3.1
"תל-אביב, חוף",12/08/2018 10:30,72,246,2.8
"תל-אביב, חוף",12/08/2018 10:40,74,247,3.4
"תל-אביב, חוף",12/08/2018 10:50,72,250,3.7
"תל-אביב, חוף",12/08/2018 11:00,73,245,3.6
"תל-אביב, חוף",12/08/2018 11:10,72,250,3.6
"תל-אביב, חוף",12/08/2018 11:20,71,252,3.6
"תל-אביב, חוף",12/08/2018 11:30,71,257,3.8
"תל-אביב, חוף",12/08/2018 11:40,68,261,3.8
"תל-אביב, חוף",12/08/2018 11:50,65,259,3.6
"תל-אביב, חוף",12/08/2018 12:00,65,258,3.7
"תל-אביב, חוף",12/08/2018 12:10,65,259,3.7
"תל-אביב, חוף",12/08/2018 12:20,65,263,4
"תל-אביב, חוף",12/08/2018 12:30,66,266,3.6
"תל-אביב, חוף",12/08/2018 12:40,66,265,3.9
"תל-אביב, חוף",12/08/2018 12:50,66,270,4.2
"תל-אביב, חוף",12/08/2018 13:00,69,270,4.3
"תל-אביב, חוף",12/08/2018 13:10,66,266,4.4
"תל-אביב, חוף",12/08/2018 13:20,66,265,4.3
"תל-אביב, חוף",12/08/2018 13:30,67,265,4.3
"תל-אביב, חוף",12/08/2018 13:40,66,265,4.3
"תל-אביב, חוף",12/08/2018 13:50,68,271,4.6
"תל-אביב, חוף",12/08/2018 14:00,68,272,4.6
"תל-אביב, חוף",12/08/2018 14:10,69,274,4.4
"תל-אביב, חוף",12/08/2018 14:20,67,268,4.5
"תל-אביב, חוף",12/08/2018 14:30,67,268,4.4
"תל-אביב, חוף",12/08/2018 14:40,68,270,4.2
"תל-אביב, חוף",12/08/2018 14:50,67,265,4.4
"תל-אביב, חוף",12/08/2018 15:00,68,273,4.5
"תל-אביב, חוף",12/08/2018 15:10,71,278,4.5
"תל-אביב, חוף",12/08/2018 15:20,69,277,4.4
"תל-אביב, חוף",12/08/2018 15:30,70,288,4.4
"תל-אביב, חוף",12/08/2018 15:40,69,286,4.3
"תל-אביב, חוף",12/08/2018 15:50,70,285,4.1
"תל-אביב, חוף",12/08/2018 16:00,70,289,4.2
"תל-אביב, חוף",12/08/2018 16:10,71,292,4.3
"תל-אביב, חוף",12/08/2018 16:20,70,293,4
"תל-אביב, חוף",12/08/2018 16:30,70,300,4.1
"תל-אביב, חוף",12/08/2018 16:40,70,302,4
"תל-אביב, חוף",12/08/2018 16:50,69,308,3.9
"תל-אביב, חוף",12/08/2018 17:00,70,302,4.2
"תל-אביב, חוף",12/08/2018 17:10,71,302,3.8
"תל-אביב, חוף",12/08/2018 17:20,72,302,4
"תל-אביב, חוף",12/08/2018 17:30,72,300,3.8
"תל-אביב, חוף",12/08/2018 17:40,73,305,3.9
"תל-אביב, חוף",12/08/2018 17:50,73,302,4.1
"תל-אביב, חוף",12/08/2018 18:00,73,296,3.8
"תל-אביב, חוף",12/08/2018 18:10,74,299,3.9
"תל-אביב, חוף",12/08/2018 18:20,74,303,3.7
"תל-אביב, חוף",12/08/2018 18:30,74,301,3.6
"תל-אביב, חוף",12/08/2018 18:40,75,303,2.9
"תל-אביב, חוף",12/08/2018 18:50,76,294,3.3
"תל-אביב, חוף",12/08/2018 19:00,76,307,3.5
"תל-אביב, חוף",12/08/2018 19:10,77,317,3.3
"תל-אביב, חוף",12/08/2018 19:20,77,308,3.2
"תל-אביב, חוף",12/08/2018 19:30,78,307,2.7
"תל-אביב, חוף",12/08/2018 19:40,78,301,2.8
"תל-אביב, חוף",12/08/2018 19:50,79,305,2.4
"תל-אביב, חוף",12/08/2018 20:00,79,299,2.4
"תל-אביב, חוף",12/08/2018 20:10,79,300,2.5
"תל-אביב, חוף",12/08/2018 20:20,80,303,2
"תל-אביב, חוף",12/08/2018 20:30,80,320,2.2
"תל-אביב, חוף",12/08/2018 20:40,80,326,1.6
"תל-אביב, חוף",12/08/2018 20:50,80,311,1.6
"תל-אביב, חוף",12/08/2018 21:00,79,303,1.5
"תל-אביב, חוף",12/08/2018 21:10,79,302,1.9
"תל-אביב, חוף",12/08/2018 21:20,79,304,1.3
"תל-אביב, חוף",12/08/2018 21:30,79,299,1.4
"תל-אביב, חוף",12/08/2018 21:40,79,312,1.3
"תל-אביב, חוף",12/08/2018 21:50,80,291,1.4
"תל-אביב, חוף",12/08/2018 22:00,79,276,1
"תל-אביב, חוף",12/08/2018 22:10,80,265,1
"תל-אביב, חוף",12/08/2018 22:20,80,269,1
"תל-אביב, חוף",12/08/2018 22:30,80,289,1.1
"תל-אביב, חוף",12/08/2018 22:40,80,275,1.5
"תל-אביב, חוף",12/08/2018 22:50,81,278,1.3
"תל-אביב, חוף",12/08/2018 23:00,80,267,1.2
"תל-אביב, חוף",12/08/2018 23:10,80,258,1.2
"תל-אביב, חוף",12/08/2018 23:20,80,255,1.7
"תל-אביב, חוף",12/08/2018 23:30,80,263,1.8
"תל-אביב, חוף",12/08/2018 23:40,79,270,2
"תל-אביב, חוף",12/08/2018 23:50,78,267,2.3
"תל-אביב, חוף",13/08/2018 00:00,77,259,2.5
"תל-אביב, חוף",13/08/2018 00:10,76,254,2.4
"תל-אביב, חוף",13/08/2018 00:20,78,266,2.5
"תל-אביב, חוף",13/08/2018 00:30,77,245,2.8
"תל-אביב, חוף",13/08/2018 00:40,76,260,2.2
"תל-אביב, חוף",13/08/2018 00:50,77,241,2.1
"תל-אביב, חוף",13/08/2018 01:00,78,242,2.2
"תל-אביב, חוף",13/08/2018 01:10,78,205,1.5
"תל-אביב, חוף",13/08/2018 01:20,79,191,1.7
"תל-אביב, חוף",13/08/2018 01:30,79,185,2
"תל-אביב, חוף",13/08/2018 01:40,80,190,2.4
"תל-אביב, חוף",13/08/2018 01:50,80,190,2.7
"תל-אביב, חוף",13/08/2018 02:00,81,194,2.2
"תל-אביב, חוף",13/08/2018 02:10,81,195,2.3
"תל-אביב, חוף",13/08/2018 02:20,81,193,2.2
"תל-אביב, חוף",13/08/2018 02:30,81,191,2
"תל-אביב, חוף",13/08/2018 02:40,81,152,1.5
"תל-אביב, חוף",13/08/2018 02:50,81,178,2.1
"תל-אביב, חוף",13/08/2018 03:00,81,177,2.3
"תל-אביב, חוף",13/08/2018 03:10,81,174,1.9
"תל-אביב, חוף",13/08/2018 03:20,82,174,2.2
"תל-אביב, חוף",13/08/2018 03:30,81,175,1.5
"תל-אביב, חוף",13/08/2018 03:40,81,186,1.9
"תל-אביב, חוף",13/08/2018 03:50,81,170,1.5
"תל-אביב, חוף",13/08/2018 04:00,81,151,1.6
"תל-אביב, חוף",13/08/2018 04:10,81,161,1.9
"תל-אביב, חוף",13/08/2018 04:20,81,169,1.9
"תל-אביב, חוף",13/08/2018 04:30,81,164,1.6
"תל-אביב, חוף",13/08/2018 04:40,81,159,2.1
"תל-אביב, חוף",13/08/2018 04:50,81,171,1.6
"תל-אביב, חוף",13/08/2018 05:00,81,176,2.1
"תל-אביב, חוף",13/08/2018 05:10,81,174,2.7
"תל-אביב, חוף",13/08/2018 05:20,81,176,2.6
"תל-אביב, חוף",13/08/2018 05:30,81,166,2.4
"תל-אביב, חוף",13/08/2018 05:40,81,163,2.3
"תל-אביב, חוף",13/08/2018 05:50,81,165,2.1
"תל-אביב, חוף",13/08/2018 06:00,81,171,2.2
"תל-אביב, חוף",13/08/2018 06:10,81,165,2.4
"תל-אביב, חוף",13/08/2018 06:20,81,159,2
"תל-אביב, חוף",13/08/2018 06:30,81,163,2.2
"תל-אביב, חוף",13/08/2018 06:40,81,159,2
"תל-אביב, חוף",13/08/2018 06:50,81,153,2.4
"תל-אביב, חוף",13/08/2018 07:00,81,154,2.6
"תל-אביב, חוף",13/08/2018 07:10,80,160,2.1
"תל-אביב, חוף",13/08/2018 07:20,80,179,2.6
"תל-אביב, חוף",13/08/2018 07:30,80,174,2.6
"תל-אביב, חוף",13/08/2018 07:40,79,175,2.6
"תל-אביב, חוף",13/08/2018 07:50,78,170,2.1
"תל-אביב, חוף",13/08/2018 08:00,77,176,2.1
"תל-אביב, חוף",13/08/2018 08:10,76,179,2.6
"תל-אביב, חוף",13/08/2018 08:20,76,185,1.8
"תל-אביב, חוף",13/08/2018 08:30,73,217,2.5
"תל-אביב, חוף",13/08/2018 08:40,72,214,2.8
"תל-אביב, חוף",13/08/2018 08:50,73,210,2.8
"תל-אביב, חוף",13/08/2018 09:00,73,228,3
"תל-אביב, חוף",13/08/2018 09:10,71,235,3.3
"תל-אביב, חוף",13/08/2018 09:20,70,237,4
"תל-אביב, חוף",13/08/2018 09:30,68,246,4.4
"תל-אביב, חוף",13/08/2018 09:40,68,245,4.2
"תל-אביב, חוף",13/08/2018 09:50,68,247,4.7
"תל-אביב, חוף",13/08/2018 10:00,68,250,5.1
"תל-אביב, חוף",13/08/2018 10:10,68,247,5.1
"תל-אביב, חוף",13/08/2018 10:20,67,246,5.4
"תל-אביב, חוף",13/08/2018 10:30,65,252,4.7
"תל-אביב, חוף",13/08/2018 10:40,64,252,5.3
"תל-אביב, חוף",13/08/2018 10:50,64,249,5
"תל-אביב, חוף",13/08/2018 11:00,63,249,5.4
"תל-אביב, חוף",13/08/2018 11:10,63,247,5.5
"תל-אביב, חוף",13/08/2018 11:20,65,249,5.6
"תל-אביב, חוף",13/08/2018 11:30,64,248,5.5
"תל-אביב, חוף",13/08/2018 11:40,64,249,5.8
"תל-אביב, חוף",13/08/2018 11:50,65,255,5.9
"תל-אביב, חוף",13/08/2018 12:00,64,255,5.9
"תל-אביב, חוף",13/08/2018 12:10,62,251,5.8
"תל-אביב, חוף",13/08/2018 12:20,63,257,5.9
"תל-אביב, חוף",13/08/2018 12:30,63,256,5.9
"תל-אביב, חוף",13/08/2018 12:40,65,262,6
"תל-אביב, חוף",13/08/2018 12:50,66,265,6.2
"תל-אביב, חוף",13/08/2018 13:00,65,265,6.1
"תל-אביב, חוף",13/08/2018 13:10,65,261,5.8
"תל-אביב, חוף",13/08/2018 13:20,64,263,5.8
"תל-אביב, חוף",13/08/2018 13:30,64,267,5.9
"תל-אביב, חוף",13/08/2018 13:40,62,266,6
"תל-אביב, חוף",13/08/2018 13:50,63,261,5.9
"תל-אביב, חוף",13/08/2018 14:00,63,261,6.2
"תל-אביב, חוף",13/08/2018 14:10,63,263,6.3
"תל-אביב, חוף",13/08/2018 14:20,63,262,6.1
"תל-אביב, חוף",13/08/2018 14:30,64,261,6.2
"תל-אביב, חוף",13/08/2018 14:40,64,264,6.5
"תל-אביב, חוף",13/08/2018 14:50,63,264,6.4
"תל-אביב, חוף",13/08/2018 15:00,63,264,6.6
"תל-אביב, חוף",13/08/2018 15:10,64,267,6.3
"תל-אביב, חוף",13/08/2018 15:20,63,269,6.8
"תל-אביב, חוף",13/08/2018 15:30,64,273,6.8
"תל-אביב, חוף",13/08/2018 15:40,65,274,6.1
"תל-אביב, חוף",13/08/2018 15:50,65,273,5.9
"תל-אביב, חוף",13/08/2018 16:00,65,274,6.6
"תל-אביב, חוף",13/08/2018 16:10,65,272,6.7
"תל-אביב, חוף",13/08/2018 16:20,64,276,7
"תל-אביב, חוף",13/08/2018 16:30,64,276,7.1
"תל-אביב, חוף",13/08/2018 16:40,64,280,6.7
"תל-אביב, חוף",13/08/2018 16:50,64,284,6.9
"תל-אביב, חוף",13/08/2018 17:00,64,282,6.5
"תל-אביב, חוף",13/08/2018 17:10,63,285,6.8
"תל-אביב, חוף",13/08/2018 17:20,64,285,6.2
"תל-אביב, חוף",13/08/2018 17:30,64,281,6.2
"תל-אביב, חוף",13/08/2018 17:40,63,278,5.9
"תל-אביב, חוף",13/08/2018 17:50,63,278,5.7
"תל-אביב, חוף",13/08/2018 18:00,63,280,6.3
"תל-אביב, חוף",13/08/2018 18:10,64,284,6.1
"תל-אביב, חוף",13/08/2018 18:20,63,282,6.4
"תל-אביב, חוף",13/08/2018 18:30,63,288,6.4
"תל-אביב, חוף",13/08/2018 18:40,62,288,6.5
"תל-אביב, חוף",13/08/2018 18:50,62,283,6.4
"תל-אביב, חוף",13/08/2018 19:00,62,284,6.2
"תל-אביב, חוף",13/08/2018 19:10,64,278,6.3
"תל-אביב, חוף",13/08/2018 19:20,64,283,6.5
"תל-אביב, חוף",13/08/2018 19:30,63,280,6.6
"תל-אביב, חוף",13/08/2018 19:40,63,283,5.9
"תל-אביב, חוף",13/08/2018 19:50,65,281,5.7
"תל-אביב, חוף",13/08/2018 20:00,65,282,6.3
"תל-אביב, חוף",13/08/2018 20:10,67,287,6.4
"תל-אביב, חוף",13/08/2018 20:20,67,282,6
"תל-אביב, חוף",13/08/2018 20:30,65,284,6.4
"תל-אביב, חוף",13/08/2018 20:40,66,284,5.5
"תל-אביב, חוף",13/08/2018 20:50,65,284,5.2
"תל-אביב, חוף",13/08/2018 21:00,65,286,5.5
"תל-אביב, חוף",13/08/2018 21:10,66,269,5.3
"תל-אביב, חוף",13/08/2018 21:20,66,277,4.7
"תל-אביב, חוף",13/08/2018 21:30,66,287,4.5
"תל-אביב, חוף",13/08/2018 21:40,66,283,4.8
"תל-אביב, חוף",13/08/2018 21:50,64,283,5
"תל-אביב, חוף",13/08/2018 22:00,65,279,4.7
"תל-אביב, חוף",13/08/2018 22:10,65,275,4.4
"תל-אביב, חוף",13/08/2018 22:20,66,274,4.3
"תל-אביב, חוף",13/08/2018 22:30,65,273,3.7
"תל-אביב, חוף",13/08/2018 22:40,68,282,3.8
"תל-אביב, חוף",13/08/2018 22:50,67,273,4.3
"תל-אביב, חוף",13/08/2018 23:00,67,270,3.7
"תל-אביב, חוף",13/08/2018 23:10,68,276,3.8
"תל-אביב, חוף",13/08/2018 23:20,67,261,4
"תל-אביב, חוף",13/08/2018 23:30,67,282,4
"תל-אביב, חוף",13/08/2018 23:40,66,272,4
"תל-אביב, חוף",13/08/2018 23:50,67,274,3.4
"תל-אביב, חוף",14/08/2018 00:00,66,263,4.3
"תל-אביב, חוף",14/08/2018 00:10,67,272,3.8
"תל-אביב, חוף",14/08/2018 00:20,67,263,4
"תל-אביב, חוף",14/08/2018 00:30,66,267,4
"תל-אביב, חוף",14/08/2018 00:40,66,264,4
"תל-אביב, חוף",14/08/2018 00:50,65,251,4.2
"תל-אביב, חוף",14/08/2018 01:00,67,270,3.7
"תל-אביב, חוף",14/08/2018 01:10,68,257,3.2
"תל-אביב, חוף",14/08/2018 01:20,67,248,3.7
"תל-אביב, חוף",14/08/2018 01:30,67,248,3.1
"תל-אביב, חוף",14/08/2018 01:40,66,252,3.5
"תל-אביב, חוף",14/08/2018 01:50,66,252,4
"תל-אביב, חוף",14/08/2018 02:00,66,252,3.5
"תל-אביב, חוף",14/08/2018 02:10,67,261,3.7
"תל-אביב, חוף",14/08/2018 02:20,66,245,2.8
"תל-אביב, חוף",14/08/2018 02:30,67,248,3.4
"תל-אביב, חוף",14/08/2018 02:40,67,243,3.5
"תל-אביב, חוף",14/08/2018 02:50,63,230,3.2
"תל-אביב, חוף",14/08/2018 03:00,65,199,2.3
"תל-אביב, חוף",14/08/2018 03:10,66,190,2.1
"תל-אביב, חוף",14/08/2018 03:20,67,175,1.7
"תל-אביב, חוף",14/08/2018 03:30,67,175,1.6
"תל-אביב, חוף",14/08/2018 03:40,68,167,1.9
"תל-אביב, חוף",14/08/2018 03:50,69,165,1.9
"תל-אביב, חוף",14/08/2018 04:00,69,176,1.9
"תל-אביב, חוף",14/08/2018 04:10,69,157,1.6
"תל-אביב, חוף",14/08/2018 04:20,70,154,2.1
"תל-אביב, חוף",14/08/2018 04:30,70,158,1.7
"תל-אביב, חוף",14/08/2018 04:40,70,152,1.8
"תל-אביב, חוף",14/08/2018 04:50,71,152,1.8
"תל-אביב, חוף",14/08/2018 05:00,71,152,2.1
"תל-אביב, חוף",14/08/2018 05:10,71,148,2
"תל-אביב, חוף",14/08/2018 05:20,71,147,2.5
"תל-אביב, חוף",14/08/2018 05:30,71,148,2.2
"תל-אביב, חוף",14/08/2018 05:40,71,149,2.1
"תל-אביב, חוף",14/08/2018 05:50,71,150,2.3
